,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2710,Bow tie,I love pitbulls. I also have a pikagnese Pomeranian. I just bought him a bow tie at the pet store.,"Some ""clip-ons"" dispense with the band altogether, instead clipping straight to the collar.",Was it a clip-on bowtie?,They are the fourth most popular registered dog in the UK and the sixth most popular in the US.
2711,Butterfly,What is the difference between a butterfly and a moth,"Adult butterflies have large, often brightly coloured wings, and conspicuous, fluttering flight.","The adult butterfly has a bright patterning of color on their wings, whereas a moth usually uses muted colors to be camouflaged. ","Adult butterflies have large, brightly coloured wings and fluttering flight. Moths don't have wings."
2712,New York-style pizza,New York-style pizza,"An employee, Antonio Totonno Pero, began making pizza, which sold for five cents a pie.",The first pizza sold for five cents a pie!,I love New York-style pizza. It's made with a large hand-tossed thin crust and sold in wide slices to go.
2713,Cancer,Cancer,Cancer is a group of diseases involving abnormal cell growth with the potential to invade or spread to other parts of the body.,"My mother is a cancer survivor, it really is quite a terrible disease.",Cancer is a group of diseases involving abnormal cell growth with the potential to invade or spread to other parts of the body.
2714,Hindu,How long has Hinduism been practiced for?,"Starting with the Persian and Greek references to the land of the Indus in the 1st millennium BCE through the texts of the medieval era, the term Hindu implied a geographic, ethnic or cultural identifier for people living in the Indian subcontinent around or beyond the Sindhu (Indus) river.",Well the term Hindy initally just described the people living in the Indian subontinent around the Sindhu river.  It wasn't until the 16th century though that the term began to refer to people who weren't Turkic or Muslims.,"It emerged after the Vedic period, between 500-200 BCE and c. 300 CE, the beginning of the ""Epic and Puranic"" c.q. ""Preclassical"" period."
2715,no_passages_used,When is a good time to ween them off breastfeeding and switch to bottle feeding?,no_passages_used,"I know the general recommendation is six months, but you can exclusively breastfeed longer if you'd like. Just another aspect of parenting that is totally up to you.","Well, depending on the baby's age, it depends on the mother's health. If the mother is breastfeeding, the baby should continue to receive the same amount of nutrients as a breastfed baby."
2716,Puerto Rico,"Puerto Rico
Hello, I am mixed Puerto Rican and American","Its official languages are Spanish and English, though Spanish predominates.","I hear that while most PR speak english, spanish is still the largest language there. ","Puerto Rico is such a beautiful island, it's hard to believe it's only been a US territory since 1898."
2717,Social anxiety disorder,"Yes, I went to visit my best friend and his family. There were 20 or so people in the room, all talking at once and I felt incredibly anxious.",Panic attacks can also occur under intense fear and discomfort.,Panic attacks are no fun and can occur under intense fear and discomfort. That is to many people,"There are a number of theories as to why the number thirteen became associated with bad luck, but none of them make sense to me."
2718,French Bulldog,It attached to his color with velcro. What are you doing?,"The French Bulldog, also known as the Frenchie, is a small breed of domestic dog.","I'm doing work on mturk, Back to the subject of the French Bulldog... Do you know if they are related to the pitbull?",I'm not doing anything right now. I was just looking at the French Bulldogs. They are the fourth most popular registered dog in the UK and the sixth most in the US.
2719,Commercial butterfly breeding,And butterflies are seen more during the day as well while moths are more noctornal?,"Commercial butterfly breeding or captive butterfly breeding is the practice of breeding butterflies and moths in controlled environments with the purpose of supplying the stock to research facilities, universities, zoos, insectariums, elementary and secondary schools, butterfly exhibits, conservation organizations, nature centers, individuals and other commercial facilities.","Absolutely, butterflies are commercially bred as well as moths, they are very useful in gardens.","Yes, they are both nocturnal, but they are different in that they have a four-stage life cycle."
