,topic,last_sentence,checked_sentence,eval_label,generated_sentence
2781,Ducati singles,I've had a few mostly Japanese dirt bikes.  Have you ever delved in European bikes like Ducati?,"The Ducati singles were single cylinder motorcycles, made by Ducati from 1950 to 1974.","No, do you ride a DUlcati single cylinder motorcycle?","Yes, I have had a Ducati. They are a great Italian motorcycle company. They were founded in Bologna, Italy."
2782,Ford Mustang (first generation),My Mustang has a solid roof - do they make convertibles as well?,It was initially introduced as a hardtop and convertible with the fastback version put on sale in August 1964.,"They do, in fact it was initially introduced as a hardtop and a convertible in 1964! ",I'm not sure if they make convertibles but they do have a convertible version of the ford mustang.
2783,McDonald's,oh wow that long ago? anything else i should know?,"The first time a McDonald's franchise used the Golden Arches logo was in 1953 at a location in Phoenix, Arizona.","The first McDonald's franchise that used the golden arches was in 1953 in Phoenix, Arizona.",They rechristened their business as a hamburger stand and later turned the company into a franchise.
2784,Beastie Boys,How many people make up the band?,"For the majority of their career, the group consisted of Michael ""Mike D"" Diamond (vocals, drums), Adam ""MCA"" Yauch (vocals, bass) and Adam ""Ad-Rock"" Horovitz (vocals, guitar).","I think  they are four in number , the majority of their career, the group consisted of Michael ""Mike D"" Diamond (vocals, drums), Adam ""MCA"" Yauch (vocals, bass) and Adam ""Ad-Rock"" Horovitz ","The group comprised Michael ""Mike D"" Diamond (vocals, drums), Adam ""MCA"" Yauch (vocal, bass) and Adam ""Ad-Rock"" Horovitz"
2785,My Little Pony,"What ideas does the series promote, seeing as it's for children?","The ponies feature colorful bodies, manes and a unique symbol on one or both sides of their flanks.","Based on research, the ponies each had unique symbols representing their unique characteristics. They promoted embracing differences. ","I think it promotes a wide variety of themes, such as friendship, friendship, romance, and empowerment. "
2786,no_passages_used,Pizza,no_passages_used,What kind of pizza do you like? I like pepperoni,Pizza is my favorite food.  It's a traditional Italian dish that's been around since the 1940s.  Do you like pizza?
2787,Goalkeeper (association football),Goalkeeper (association football),"Goalkeeper, often shortened to keeper or goalie, is one of the major positions of association football.","Goalkeeper, often shortened to keeper or goalie, is one of the major positions in soccer, i was a goalkeeper in my local soccer club","The goalkeeper, often shortened to keeper or goalie, is one of the major positions of association football."
2788,Finance,"Oh, very cool. Do you like working with money?",Finance is a field that deals with the study of investments.,Finance should be more interesting than accounting.,I love it.  It is a great way to make money.  I work with money in the form of investments.
2789,Motorcycle engine,"I'm not much for street bikes.  Ducatis seems to be a passion for some, almost a cult following.  What was you Kawasaki? ","Motorcycle engines are typically two-stroke or four-stroke internal combustion engines, but other engine types, such as Wankels and electric motors, have been used in small numbers.",It was a ZL 650. I also had an old 4 stroke engine Honda that was a blast to trail ride.e,I used to own a Kawasaki as well. It was a two wheeled bike. I was a fan of the Japanese brand.
2790,Georgia (U.S. state),"Georgia (U.S. state)
Hey.. have you ever been to Georgia before?","Georgia is known as the ""Peach State"" and the ""Empire State of the South"".",no but i know Georgia is known as the peach state from house of cards.,"I have never been to Georgia, but I have been to Alabama with part of former West Florida in 1819."
2791,McDonald's,how many people do they serve ?,"McDonald's is the world's largest restaurant chain by revenue, serving over 69 million customers daily in over 100 countries across approximately 36,900 outlets as of 2016.",The serve over 69 million customers daily.,"I'm not sure how many people they serve, but in 1955, Ray Kroc joined the company as a franchise agent and bought the chain from the McDonald brothers."
2792,Beastie Boys,How many record did they sell?,"The Beastie Boys have sold 26 million records in the United States and 50 million records worldwide, making them, according to ""Billboard"", the biggest-selling rap group since the magazine began recording sales data in 1991.","A lot,  The Beastie Boys have sold 26 million records in the United States and 50 million records worldwide","They were formed as a four-piece hardcore punk band, the Young Aborigines, in 1979 by Mike D (vocals), MCA (bass), John Berry (guitar) and Kate Schellenbach (drums)."
2793,My Little Pony,"So, they value unique characteristics. When did My Little Pony start?","The first toys were developed by Bonnie Zacherle, Charles Muenchinger, and Steve D'Aguanno, and were produced in 1981.","The first My Little Pony toys were produced in 1981, but after a poor introduction, they redesigned and relaunched the line the following year to much greater success. ","The first toys were developed by Bonnie Zacherle, Charles Muenchinger, and Steve D'Aguanno in 1981."
